modality,sample_id,participant_id,true_label_id,true_label,image_pred_id_static,image_pred_static,static_correct,reenactment_id,perspective,image_pred_id_dynamic,image_pred_dynamic,dynamic_correct,transition,fea_pred_id_static,fea_pred_static,fea_pred_id_dynamic,fea_pred_dynamic,multimodal_pred_id_static,multimodal_pred_static,multimodal_pred_id_dynamic,multimodal_pred_dynamic
Multimodal,1700747151558-2-15-1-3-0-1,15,0,Anger,,,True,1700747151558-2-15-1-3-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700747153913-2-15-1-4-0-0,15,0,Anger,,,False,1700747153913-2-15-1-4-0,Central,,,False,both_wrong,,,,,2.0,Fear,1.0,Disgust
Multimodal,1700747153913-2-15-1-4-0-1,15,0,Anger,,,True,1700747153913-2-15-1-4-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700747157106-2-15-1-5-5-0,15,5,Sadness,,,True,1700747157106-2-15-1-5-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747157106-2-15-1-5-5-1,15,5,Sadness,,,True,1700747157106-2-15-1-5-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747159259-2-15-1-6-3-0,15,3,Happiness,,,True,1700747159259-2-15-1-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747159259-2-15-1-6-3-1,15,3,Happiness,,,True,1700747159259-2-15-1-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747164257-2-15-1-8-3-0,15,3,Happiness,,,True,1700747164257-2-15-1-8-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747164257-2-15-1-8-3-1,15,3,Happiness,,,True,1700747164257-2-15-1-8-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747228293-2-15-2-0-4-0,15,4,Neutral,,,True,1700747228293-2-15-2-0-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747228293-2-15-2-0-4-1,15,4,Neutral,,,True,1700747228293-2-15-2-0-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747230387-2-15-2-1-1-0,15,1,Disgust,,,False,1700747230387-2-15-2-1-1,Central,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747230387-2-15-2-1-1-1,15,1,Disgust,,,False,1700747230387-2-15-2-1-1,Side,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747233836-2-15-2-2-6-0,15,6,Surprise,,,True,1700747233836-2-15-2-2-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747233836-2-15-2-2-6-1,15,6,Surprise,,,False,1700747233836-2-15-2-2-6,Side,,,True,dynamic_only_correct,,,,,2.0,Fear,6.0,Surprise
Multimodal,1700747235785-2-15-2-3-2-0,15,2,Fear,,,True,1700747235785-2-15-2-3-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747235785-2-15-2-3-2-1,15,2,Fear,,,True,1700747235785-2-15-2-3-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747237919-2-15-2-4-1-0,15,1,Disgust,,,True,1700747237919-2-15-2-4-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700747237919-2-15-2-4-1-1,15,1,Disgust,,,False,1700747237919-2-15-2-4-1,Side,,,True,dynamic_only_correct,,,,,3.0,Happiness,1.0,Disgust
Multimodal,1700747240521-2-15-2-5-1-0,15,1,Disgust,,,False,1700747240521-2-15-2-5-1,Central,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747240521-2-15-2-5-1-1,15,1,Disgust,,,False,1700747240521-2-15-2-5-1,Side,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747244029-2-15-2-6-2-0,15,2,Fear,,,True,1700747244029-2-15-2-6-2,Central,,,False,static_only_correct,,,,,2.0,Fear,1.0,Disgust
Multimodal,1700747244029-2-15-2-6-2-1,15,2,Fear,,,True,1700747244029-2-15-2-6-2,Side,,,False,static_only_correct,,,,,2.0,Fear,1.0,Disgust
Multimodal,1700747244934-2-15-2-7-4-0,15,4,Neutral,,,False,1700747244934-2-15-2-7-4,Central,,,True,dynamic_only_correct,,,,,1.0,Disgust,4.0,Neutral
Multimodal,1700747244934-2-15-2-7-4-1,15,4,Neutral,,,True,1700747244934-2-15-2-7-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747248666-2-15-2-8-6-0,15,6,Surprise,,,True,1700747248666-2-15-2-8-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747248666-2-15-2-8-6-1,15,6,Surprise,,,True,1700747248666-2-15-2-8-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747250542-2-15-2-9-6-0,15,6,Surprise,,,True,1700747250542-2-15-2-9-6,Central,,,False,static_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700747250542-2-15-2-9-6-1,15,6,Surprise,,,True,1700747250542-2-15-2-9-6,Side,,,False,static_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700747253760-2-15-2-10-2-0,15,2,Fear,,,True,1700747253760-2-15-2-10-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747253760-2-15-2-10-2-1,15,2,Fear,,,True,1700747253760-2-15-2-10-2,Side,,,False,static_only_correct,,,,,2.0,Fear,1.0,Disgust
Multimodal,1700747345899-2-15-3-0-4-0,15,4,Neutral,,,True,1700747345899-2-15-3-0-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747345899-2-15-3-0-4-1,15,4,Neutral,,,True,1700747345899-2-15-3-0-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747349332-2-15-3-1-1-0,15,1,Disgust,,,False,1700747349332-2-15-3-1-1,Central,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747349332-2-15-3-1-1-1,15,1,Disgust,,,False,1700747349332-2-15-3-1-1,Side,,,False,both_wrong,,,,,2.0,Fear,3.0,Happiness
Multimodal,1700747349900-2-15-3-2-0-0,15,0,Anger,,,False,1700747349900-2-15-3-2-0,Central,,,True,dynamic_only_correct,,,,,1.0,Disgust,0.0,Anger
Multimodal,1700747349900-2-15-3-2-0-1,15,0,Anger,,,True,1700747349900-2-15-3-2-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700747352492-2-15-3-3-6-0,15,6,Surprise,,,True,1700747352492-2-15-3-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747352492-2-15-3-3-6-1,15,6,Surprise,,,True,1700747352492-2-15-3-3-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747359928-2-15-3-7-5-0,15,5,Sadness,,,True,1700747359928-2-15-3-7-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747359928-2-15-3-7-5-1,15,5,Sadness,,,True,1700747359928-2-15-3-7-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747368098-2-15-3-11-3-0,15,3,Happiness,,,True,1700747368098-2-15-3-11-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747368098-2-15-3-11-3-1,15,3,Happiness,,,True,1700747368098-2-15-3-11-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747372332-2-15-3-13-6-0,15,6,Surprise,,,True,1700747372332-2-15-3-13-6,Central,,,False,static_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700747372332-2-15-3-13-6-1,15,6,Surprise,,,True,1700747372332-2-15-3-13-6,Side,,,False,static_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700747374991-2-15-3-14-4-0,15,4,Neutral,,,True,1700747374991-2-15-3-14-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747374991-2-15-3-14-4-1,15,4,Neutral,,,True,1700747374991-2-15-3-14-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747376723-2-15-3-15-5-0,15,5,Sadness,,,True,1700747376723-2-15-3-15-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747376723-2-15-3-15-5-1,15,5,Sadness,,,True,1700747376723-2-15-3-15-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747378458-2-15-3-16-2-0,15,2,Fear,,,True,1700747378458-2-15-3-16-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747378458-2-15-3-16-2-1,15,2,Fear,,,True,1700747378458-2-15-3-16-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747380059-2-15-3-17-3-0,15,3,Happiness,,,True,1700747380059-2-15-3-17-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747380059-2-15-3-17-3-1,15,3,Happiness,,,True,1700747380059-2-15-3-17-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747382885-2-15-3-18-1-0,15,1,Disgust,,,False,1700747382885-2-15-3-18-1,Central,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747382885-2-15-3-18-1-1,15,1,Disgust,,,False,1700747382885-2-15-3-18-1,Side,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747384624-2-15-3-19-6-0,15,6,Surprise,,,False,1700747384624-2-15-3-19-6,Central,,,False,both_wrong,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747384624-2-15-3-19-6-1,15,6,Surprise,,,False,1700747384624-2-15-3-19-6,Side,,,False,both_wrong,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747386351-2-15-3-20-2-0,15,2,Fear,,,True,1700747386351-2-15-3-20-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747386351-2-15-3-20-2-1,15,2,Fear,,,True,1700747386351-2-15-3-20-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747514980-2-15-4-1-5-0,15,5,Sadness,,,True,1700747514980-2-15-4-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747514980-2-15-4-1-5-1,15,5,Sadness,,,True,1700747514980-2-15-4-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747516587-2-15-4-2-4-0,15,4,Neutral,,,True,1700747516587-2-15-4-2-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747516587-2-15-4-2-4-1,15,4,Neutral,,,True,1700747516587-2-15-4-2-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747522488-2-15-4-5-4-0,15,4,Neutral,,,True,1700747522488-2-15-4-5-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747522488-2-15-4-5-4-1,15,4,Neutral,,,True,1700747522488-2-15-4-5-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747523299-2-15-4-6-3-0,15,3,Happiness,,,True,1700747523299-2-15-4-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747523299-2-15-4-6-3-1,15,3,Happiness,,,True,1700747523299-2-15-4-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747526081-2-15-4-7-0-0,15,0,Anger,,,True,1700747526081-2-15-4-7-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700747526081-2-15-4-7-0-1,15,0,Anger,,,True,1700747526081-2-15-4-7-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700747527030-2-15-4-8-5-0,15,5,Sadness,,,True,1700747527030-2-15-4-8-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747527030-2-15-4-8-5-1,15,5,Sadness,,,True,1700747527030-2-15-4-8-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747528937-2-15-4-9-2-0,15,2,Fear,,,True,1700747528937-2-15-4-9-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747528937-2-15-4-9-2-1,15,2,Fear,,,True,1700747528937-2-15-4-9-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747534547-2-15-4-12-1-0,15,1,Disgust,,,False,1700747534547-2-15-4-12-1,Central,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747534547-2-15-4-12-1-1,15,1,Disgust,,,False,1700747534547-2-15-4-12-1,Side,,,False,both_wrong,,,,,2.0,Fear,3.0,Happiness
Multimodal,1700747535828-2-15-4-13-3-0,15,3,Happiness,,,True,1700747535828-2-15-4-13-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747535828-2-15-4-13-3-1,15,3,Happiness,,,True,1700747535828-2-15-4-13-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700747538056-2-15-4-14-0-0,15,0,Anger,,,True,1700747538056-2-15-4-14-0,Central,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1700747538056-2-15-4-14-0-1,15,0,Anger,,,True,1700747538056-2-15-4-14-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700747543178-2-15-4-17-5-0,15,5,Sadness,,,True,1700747543178-2-15-4-17-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747543178-2-15-4-17-5-1,15,5,Sadness,,,True,1700747543178-2-15-4-17-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700747545324-2-15-4-18-4-0,15,4,Neutral,,,True,1700747545324-2-15-4-18-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747545324-2-15-4-18-4-1,15,4,Neutral,,,True,1700747545324-2-15-4-18-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700747550545-2-15-4-21-6-0,15,6,Surprise,,,True,1700747550545-2-15-4-21-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747550545-2-15-4-21-6-1,15,6,Surprise,,,True,1700747550545-2-15-4-21-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700747556782-2-15-4-25-2-0,15,2,Fear,,,True,1700747556782-2-15-4-25-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747556782-2-15-4-25-2-1,15,2,Fear,,,True,1700747556782-2-15-4-25-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700747558772-2-15-4-26-1-0,15,1,Disgust,,,True,1700747558772-2-15-4-26-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700747558772-2-15-4-26-1-1,15,1,Disgust,,,True,1700747558772-2-15-4-26-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756274306-2-18-1-0-0-0,18,0,Anger,,,True,1700756274306-2-18-1-0-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756274306-2-18-1-0-0-1,18,0,Anger,,,True,1700756274306-2-18-1-0-0,Side,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1700756276004-2-18-1-1-5-0,18,5,Sadness,,,True,1700756276004-2-18-1-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756276004-2-18-1-1-5-1,18,5,Sadness,,,True,1700756276004-2-18-1-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756278030-2-18-1-2-3-0,18,3,Happiness,,,True,1700756278030-2-18-1-2-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756278030-2-18-1-2-3-1,18,3,Happiness,,,True,1700756278030-2-18-1-2-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756280474-2-18-1-3-0-0,18,0,Anger,,,True,1700756280474-2-18-1-3-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756280474-2-18-1-3-0-1,18,0,Anger,,,True,1700756280474-2-18-1-3-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756283788-2-18-1-4-0-0,18,0,Anger,,,True,1700756283788-2-18-1-4-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756283788-2-18-1-4-0-1,18,0,Anger,,,True,1700756283788-2-18-1-4-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756285404-2-18-1-5-5-0,18,5,Sadness,,,True,1700756285404-2-18-1-5-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756285404-2-18-1-5-5-1,18,5,Sadness,,,True,1700756285404-2-18-1-5-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756292963-2-18-1-8-3-0,18,3,Happiness,,,True,1700756292963-2-18-1-8-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756292963-2-18-1-8-3-1,18,3,Happiness,,,True,1700756292963-2-18-1-8-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756363513-2-18-2-1-1-0,18,1,Disgust,,,True,1700756363513-2-18-2-1-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756363513-2-18-2-1-1-1,18,1,Disgust,,,True,1700756363513-2-18-2-1-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756365257-2-18-2-2-6-0,18,6,Surprise,,,True,1700756365257-2-18-2-2-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756365257-2-18-2-2-6-1,18,6,Surprise,,,True,1700756365257-2-18-2-2-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756370115-2-18-2-4-1-0,18,1,Disgust,,,True,1700756370115-2-18-2-4-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756370115-2-18-2-4-1-1,18,1,Disgust,,,True,1700756370115-2-18-2-4-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756373040-2-18-2-5-1-0,18,1,Disgust,,,True,1700756373040-2-18-2-5-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756373040-2-18-2-5-1-1,18,1,Disgust,,,True,1700756373040-2-18-2-5-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756380628-2-18-2-8-6-0,18,6,Surprise,,,True,1700756380628-2-18-2-8-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756380628-2-18-2-8-6-1,18,6,Surprise,,,True,1700756380628-2-18-2-8-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756382762-2-18-2-9-6-0,18,6,Surprise,,,True,1700756382762-2-18-2-9-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756382762-2-18-2-9-6-1,18,6,Surprise,,,True,1700756382762-2-18-2-9-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756481968-2-18-3-0-4-0,18,4,Neutral,,,True,1700756481968-2-18-3-0-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756481968-2-18-3-0-4-1,18,4,Neutral,,,True,1700756481968-2-18-3-0-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756486528-2-18-3-2-0-0,18,0,Anger,,,True,1700756486528-2-18-3-2-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756486528-2-18-3-2-0-1,18,0,Anger,,,True,1700756486528-2-18-3-2-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756490593-2-18-3-4-3-0,18,3,Happiness,,,True,1700756490593-2-18-3-4-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756490593-2-18-3-4-3-1,18,3,Happiness,,,True,1700756490593-2-18-3-4-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756494467-2-18-3-6-5-0,18,5,Sadness,,,False,1700756494467-2-18-3-6-5,Central,,,True,dynamic_only_correct,,,,,0.0,Anger,5.0,Sadness
Multimodal,1700756494467-2-18-3-6-5-1,18,5,Sadness,,,False,1700756494467-2-18-3-6-5,Side,,,True,dynamic_only_correct,,,,,0.0,Anger,5.0,Sadness
Multimodal,1700756499157-2-18-3-8-0-0,18,0,Anger,,,True,1700756499157-2-18-3-8-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756499157-2-18-3-8-0-1,18,0,Anger,,,False,1700756499157-2-18-3-8-0,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,0.0,Anger
Multimodal,1700756505088-2-18-3-11-3-0,18,3,Happiness,,,True,1700756505088-2-18-3-11-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756505088-2-18-3-11-3-1,18,3,Happiness,,,True,1700756505088-2-18-3-11-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756506384-2-18-3-12-4-0,18,4,Neutral,,,True,1700756506384-2-18-3-12-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756506384-2-18-3-12-4-1,18,4,Neutral,,,True,1700756506384-2-18-3-12-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756508190-2-18-3-13-6-0,18,6,Surprise,,,True,1700756508190-2-18-3-13-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756508190-2-18-3-13-6-1,18,6,Surprise,,,True,1700756508190-2-18-3-13-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756511419-2-18-3-14-4-0,18,4,Neutral,,,True,1700756511419-2-18-3-14-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756511419-2-18-3-14-4-1,18,4,Neutral,,,False,1700756511419-2-18-3-14-4,Side,,,True,dynamic_only_correct,,,,,5.0,Sadness,4.0,Neutral
Multimodal,1700756512745-2-18-3-15-5-0,18,5,Sadness,,,True,1700756512745-2-18-3-15-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756512745-2-18-3-15-5-1,18,5,Sadness,,,True,1700756512745-2-18-3-15-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756516990-2-18-3-17-3-0,18,3,Happiness,,,True,1700756516990-2-18-3-17-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756516990-2-18-3-17-3-1,18,3,Happiness,,,True,1700756516990-2-18-3-17-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756520318-2-18-3-19-6-0,18,6,Surprise,,,True,1700756520318-2-18-3-19-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756520318-2-18-3-19-6-1,18,6,Surprise,,,True,1700756520318-2-18-3-19-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756706103-2-18-4-1-5-0,18,5,Sadness,,,True,1700756706103-2-18-4-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756706103-2-18-4-1-5-1,18,5,Sadness,,,True,1700756706103-2-18-4-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756707997-2-18-4-2-4-0,18,4,Neutral,,,True,1700756707997-2-18-4-2-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756707997-2-18-4-2-4-1,18,4,Neutral,,,True,1700756707997-2-18-4-2-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756711213-2-18-4-4-4-0,18,4,Neutral,,,True,1700756711213-2-18-4-4-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756711213-2-18-4-4-4-1,18,4,Neutral,,,True,1700756711213-2-18-4-4-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756713736-2-18-4-5-4-0,18,4,Neutral,,,True,1700756713736-2-18-4-5-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756713736-2-18-4-5-4-1,18,4,Neutral,,,True,1700756713736-2-18-4-5-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756716598-2-18-4-7-0-0,18,0,Anger,,,True,1700756716598-2-18-4-7-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756716598-2-18-4-7-0-1,18,0,Anger,,,True,1700756716598-2-18-4-7-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756719177-2-18-4-8-5-0,18,5,Sadness,,,True,1700756719177-2-18-4-8-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756719177-2-18-4-8-5-1,18,5,Sadness,,,True,1700756719177-2-18-4-8-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756720027-2-18-4-9-2-0,18,2,Fear,,,False,1700756720027-2-18-4-9-2,Central,,,True,dynamic_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1700756720027-2-18-4-9-2-1,18,2,Fear,,,True,1700756720027-2-18-4-9-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1700756722474-2-18-4-10-0-0,18,0,Anger,,,True,1700756722474-2-18-4-10-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756722474-2-18-4-10-0-1,18,0,Anger,,,True,1700756722474-2-18-4-10-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756725541-2-18-4-12-1-0,18,1,Disgust,,,True,1700756725541-2-18-4-12-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756725541-2-18-4-12-1-1,18,1,Disgust,,,True,1700756725541-2-18-4-12-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1700756727000-2-18-4-13-3-0,18,3,Happiness,,,True,1700756727000-2-18-4-13-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756727000-2-18-4-13-3-1,18,3,Happiness,,,True,1700756727000-2-18-4-13-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
