pair,source,target,reference,feature,kind,n_error,n_reference,participants_error,error_mean,reference_mean,raw_delta,sd_scaled_delta,shared_participants,within_participant_delta,within_participant_positive,within_participant_negative,abs_sd_delta
Disgust__Sadness,Sadness,Disgust,Disgust: all,CheekPuffR,FEA,4,54,1,0.0018089126590796305,0.0027735684401712334,-0.0009646557810916029,-0.09063934918386618,,,,,0.09063934918386618
Disgust__Sadness,Sadness,Disgust,Disgust: all,CheekRaiserL,FEA,4,54,1,0.6012319802931101,0.29181043352651315,0.30942154676659694,1.4498846726064678,,,,,1.4498846726064678
Disgust__Sadness,Sadness,Disgust,Disgust: all,CheekRaiserR,FEA,4,54,1,0.5954100080888175,0.2642519848114144,0.3311580232774031,1.5989379452620631,,,,,1.5989379452620631
Disgust__Sadness,Sadness,Disgust,Disgust: all,CheekSuckL,FEA,4,54,1,3.4787446008361027e-32,2.4470741064524488e-05,-2.4470741064524488e-05,-0.0026311768607780272,,,,,0.0026311768607780272
Disgust__Sadness,Sadness,Disgust,Disgust: all,CheekSuckR,FEA,4,54,1,1.3047483839125412e-31,3.3311644922711e-21,-3.331164492140625e-21,-4.2627814148206136e-19,,,,,4.2627814148206136e-19
Disgust__Sadness,Sadness,Disgust,Disgust: all,ChinRaiserB,FEA,4,54,1,0.4861065693270705,0.11176969308846262,0.3743368762386079,1.8196065171704228,,,,,1.8196065171704228
Disgust__Sadness,Sadness,Disgust,Disgust: all,ChinRaiserT,FEA,4,54,1,0.46442182733935294,0.17200349018084143,0.2924183371585115,1.5452772250130946,,,,,1.5452772250130946
Disgust__Sadness,Sadness,Disgust,Disgust: all,DimplerL,FEA,4,54,1,1.7999388342286112e-18,0.10341698908133092,-0.10341698908133092,-0.9042689375623609,,,,,0.9042689375623609
Disgust__Sadness,Sadness,Disgust,Disgust: all,DimplerR,FEA,4,54,1,0.0009638057172272343,0.10316488143265676,-0.10220107571542952,-0.8978550047841671,,,,,0.8978550047841671
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesClosedL,FEA,4,54,1,0.7452994382959617,0.08110458807778993,0.6641948502181717,6.129035173429377,,,,,6.129035173429377
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesClosedR,FEA,4,54,1,0.7138029358720227,0.0811410500258168,0.6326618858462059,5.99550979945762,,,,,5.99550979945762
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookDownL,FEA,4,54,1,0.007014297286756777,0.04890534863136148,-0.041891051344604704,-1.0995799948236984,,,,,1.0995799948236984
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookDownR,FEA,4,54,1,0.007877766170573444,0.05540130715944406,-0.04752354098887061,-1.0538426850153675,,,,,1.0538426850153675
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookLeftL,FEA,4,54,1,0.014673979853008248,0.0452460316170609,-0.030572051764052654,-0.376634827702185,,,,,0.376634827702185
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookLeftR,FEA,4,54,1,0.04348478706759685,0.08538495368172593,-0.04190016661412908,-0.39183877768293757,,,,,0.39183877768293757
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookRightL,FEA,4,54,1,0.07764245316963445,0.10500805150592146,-0.027365598336287017,-0.296811381834742,,,,,0.296811381834742
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookRightR,FEA,4,54,1,0.02033052317177254,0.058790674164710136,-0.03846015099293759,-0.5792614864606056,,,,,0.5792614864606056
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookUpL,FEA,4,54,1,0.03523308778821953,0.0526659598651114,-0.01743287207689187,-0.16806510837514368,,,,,0.16806510837514368
Disgust__Sadness,Sadness,Disgust,Disgust: all,EyesLookUpR,FEA,4,54,1,0.03530386994449748,0.05271194991125669,-0.017408079966759207,-0.16757729244965888,,,,,0.16757729244965888
Disgust__Sadness,Sadness,Disgust,Disgust: all,InnerBrowRaiserL,FEA,4,54,1,0.04053918677382167,0.042870261616378136,-0.0023310748425564645,-0.015179995175864132,,,,,0.015179995175864132
Disgust__Sadness,Sadness,Disgust,Disgust: all,InnerBrowRaiserR,FEA,4,54,1,0.01601225090804893,0.0402406018594224,-0.024228350951373472,-0.15415976445236945,,,,,0.15415976445236945
Disgust__Sadness,Sadness,Disgust,Disgust: all,JawDrop,FEA,4,54,1,0.013049879562210315,0.10876266707982257,-0.09571278751761225,-0.5360555007723475,,,,,0.5360555007723475
Disgust__Sadness,Sadness,Disgust,Disgust: all,JawSidewaysLeft,FEA,4,54,1,0.0068326432994344965,0.00488835742755227,0.0019442858718822266,0.09125288980781868,,,,,0.09125288980781868
Disgust__Sadness,Sadness,Disgust,Disgust: all,JawSidewaysRight,FEA,4,54,1,0.004882107650654035,0.007897848655690156,-0.0030157410050361206,-0.11102534920572282,,,,,0.11102534920572282
Disgust__Sadness,Sadness,Disgust,Disgust: all,JawThrust,FEA,4,54,1,3.353670646928754e-11,0.03868223588235398,-0.03868223584881727,-0.5695494979090977,,,,,0.5695494979090977
Disgust__Sadness,Sadness,Disgust,Disgust: all,LidTightenerL,FEA,4,54,1,0.24025609111195362,0.2981366222858074,-0.05788053117385378,-0.32159267651481055,,,,,0.32159267651481055
Disgust__Sadness,Sadness,Disgust,Disgust: all,LidTightenerR,FEA,4,54,1,0.24719637446793968,0.2799414716760359,-0.03274509720809621,-0.17415308873582255,,,,,0.17415308873582255
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipCornerDepressorL,FEA,4,54,1,0.1000292545186696,0.11643143957419168,-0.016402185055522073,-0.0984625334242323,,,,,0.0984625334242323
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipCornerDepressorR,FEA,4,54,1,0.08105944213469292,0.09825104920742044,-0.017191607072727516,-0.10638986647783052,,,,,0.10638986647783052
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipCornerPullerL,FEA,4,54,1,8.458942344815911e-15,0.12403860629879152,-0.12403860629878305,-0.5495134098358728,,,,,0.5495134098358728
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipCornerPullerR,FEA,4,54,1,0.00014385498625461168,0.12564717712488532,-0.12550332213863072,-0.5435879230635123,,,,,0.5435879230635123
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipFunnelerLB,FEA,4,54,1,6.1637366750342635e-28,0.0011374386064590776,-0.0011374386064590776,-0.022691517980445237,,,,,0.022691517980445237
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipFunnelerLT,FEA,4,54,1,0.004386333968428736,0.0037054494070433144,0.0006808845613854213,0.016831623510585078,,,,,0.016831623510585078
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipFunnelerRB,FEA,4,54,1,1.3265025454838041e-07,0.0011489397558673703,-0.0011488071056128218,-0.023129019837661007,,,,,0.023129019837661007
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipFunnelerRT,FEA,4,54,1,0.002601297594715548,0.002962436235970985,-0.0003611386412554372,-0.008908172521828501,,,,,0.008908172521828501
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipPressorL,FEA,4,54,1,0.28003643106174636,0.018620562339771538,0.2614158687219748,5.9001561205232,,,,,5.9001561205232
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipPressorR,FEA,4,54,1,0.2817075216520424,0.01871404361769316,0.26299347803434925,5.892209361645507,,,,,5.892209361645507
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipPuckerL,FEA,4,54,1,0.3855494645747065,0.04466690239111557,0.3408825621835909,3.1587777927593854,,,,,3.1587777927593854
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipPuckerR,FEA,4,54,1,0.37487145666731836,0.04324851318067585,0.3316229434866425,3.0930922585931664,,,,,3.0930922585931664
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipStretcherL,FEA,4,54,1,0.019951096163674117,0.10378531040281726,-0.08383421423914314,-0.777465470500274,,,,,0.777465470500274
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipStretcherR,FEA,4,54,1,0.025988708815179763,0.1078616965191718,-0.08187298770399204,-0.7210577880264943,,,,,0.7210577880264943
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipSuckLB,FEA,4,54,1,0.13529551712833177,0.1284654985704303,0.006830018557901468,0.058250854400054265,,,,,0.058250854400054265
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipSuckLT,FEA,4,54,1,0.013523827325729692,0.06836339055219018,-0.05483956322646048,-0.7575275371509608,,,,,0.7575275371509608
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipSuckRB,FEA,4,54,1,0.1258783658795287,0.11156187647240445,0.014316489407124239,0.13741184424020608,,,,,0.13741184424020608
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipSuckRT,FEA,4,54,1,0.009138102829467096,0.059501595236439185,-0.05036349240697209,-0.7468780472325607,,,,,0.7468780472325607
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipTightenerL,FEA,4,54,1,2.687503721716345e-34,0.01078156466892883,-0.01078156466892883,-0.18294138973728147,,,,,0.18294138973728147
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipTightenerR,FEA,4,54,1,4.305682721632451e-34,0.009758413720604316,-0.009758413720604316,-0.17225295999248902,,,,,0.17225295999248902
Disgust__Sadness,Sadness,Disgust,Disgust: all,LipsToward,FEA,4,54,1,0.031134705210570192,0.04191319725471171,-0.010778492044141517,-0.25530879730032086,,,,,0.25530879730032086
Disgust__Sadness,Sadness,Disgust,Disgust: all,LowerLipDepressorL,FEA,4,54,1,0.00033905628176107656,0.13410445371033966,-0.1337653974285786,-1.117723312731927,,,,,1.117723312731927
Disgust__Sadness,Sadness,Disgust,Disgust: all,LowerLipDepressorR,FEA,4,54,1,7.386852026315377e-17,0.13049145148914582,-0.13049145148914573,-1.1181626140690164,,,,,1.1181626140690164
Disgust__Sadness,Sadness,Disgust,Disgust: all,MouthLeft,FEA,4,54,1,0.008156727843937846,0.009755599564349559,-0.001598871720411713,-0.13398282719293048,,,,,0.13398282719293048
Disgust__Sadness,Sadness,Disgust,Disgust: all,MouthRight,FEA,4,54,1,0.0019473814574787166,0.005664014670412648,-0.0037166332129339318,-0.5112265915328666,,,,,0.5112265915328666
Disgust__Sadness,Sadness,Disgust,Disgust: all,NoseWrinklerL,FEA,4,54,1,0.4567974431530396,0.24080601683053532,0.2159914263225043,1.2512244311252154,,,,,1.2512244311252154
Disgust__Sadness,Sadness,Disgust,Disgust: all,NoseWrinklerR,FEA,4,54,1,0.4680929356785131,0.24070146386259614,0.22739147181591698,1.2977660670294096,,,,,1.2977660670294096
Disgust__Sadness,Sadness,Disgust,Disgust: all,OuterBrowRaiserL,FEA,4,54,1,0.011027263770392162,0.0349691367786915,-0.023941873008299336,-0.15267668397171844,,,,,0.15267668397171844
Disgust__Sadness,Sadness,Disgust,Disgust: all,OuterBrowRaiserR,FEA,4,54,1,0.009519646076192574,0.03907723090189351,-0.029557584825700936,-0.18448636176921265,,,,,0.18448636176921265
Disgust__Sadness,Sadness,Disgust,Disgust: all,UpperLidRaiserL,FEA,4,54,1,0.010955816041436037,0.06525532418534884,-0.0542995081439128,-0.3034084286987987,,,,,0.3034084286987987
Disgust__Sadness,Sadness,Disgust,Disgust: all,UpperLidRaiserR,FEA,4,54,1,0.01037913949052884,0.07977094952988822,-0.06939181003935939,-0.3224987287240127,,,,,0.3224987287240127
Disgust__Sadness,Sadness,Disgust,Disgust: all,UpperLipRaiserL,FEA,4,54,1,0.07190980693771395,0.27941785154940696,-0.207508044611693,-1.1314967624450945,,,,,1.1314967624450945
Disgust__Sadness,Sadness,Disgust,Disgust: all,UpperLipRaiserR,FEA,4,54,1,0.10490056631290892,0.29346367233183784,-0.18856310601892892,-0.9827991149626674,,,,,0.9827991149626674
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU1,AU-related group,4,54,1,0.0282757188409353,0.04155543173790027,-0.013279712896964974,-0.08566473653570036,,,,,0.08566473653570036
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU2,AU-related group,4,54,1,0.010273454923292367,0.03702318384029251,-0.026749728917000143,-0.16925417398845566,,,,,0.16925417398845566
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU4,AU-related group,4,54,1,0.689746630136131,0.1949806441540615,0.49476598598206956,3.4653999719371935,,,,,3.4653999719371935
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU5,AU-related group,4,54,1,0.010667477765982439,0.07251313685761855,-0.06184565909163611,-0.3300338377505913,,,,,0.3300338377505913
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU6,AU-related group,4,54,1,0.5983209941909637,0.27803120916896373,0.320289785022,1.5257904596202996,,,,,1.5257904596202996
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU7,AU-related group,4,54,1,0.24372623278994665,0.28903904698092164,-0.04531281419097499,-0.25795495867355256,,,,,0.25795495867355256
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU8,AU-related group,4,54,1,0.031134705210570192,0.04191319725471171,-0.010778492044141517,-0.25530879730032086,,,,,0.25530879730032086
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU9,AU-related group,4,54,1,0.4624451894157764,0.24075374034656574,0.22169144906921065,1.2751995936470846,,,,,1.2751995936470846
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU10,AU-related group,4,54,1,0.08840518662531144,0.2864407619406224,-0.19803557531531096,-1.0570000595387457,,,,,1.0570000595387457
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU12,AU-related group,4,54,1,7.19274931315353e-05,0.12484289171183839,-0.12477096421870686,-0.5465902947334285,,,,,0.5465902947334285
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU14,AU-related group,4,54,1,0.000481902858613618,0.10329093525699384,-0.10280903239838023,-0.9014962801608153,,,,,0.9014962801608153
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU15,AU-related group,4,54,1,0.09054434832668126,0.10734124439080601,-0.016796896064124753,-0.1024102289001985,,,,,0.1024102289001985
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU16,AU-related group,4,54,1,0.00016952814088057523,0.13229795259974272,-0.13212842445886214,-1.1181985577219296,,,,,1.1181985577219296
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU17,AU-related group,4,54,1,0.4752641983332117,0.14188659163465203,0.33337760669855965,1.714799923683125,,,,,1.714799923683125
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU18,AU-related group,4,54,1,0.3802104606210124,0.04395770778589572,0.3362527528351167,3.1268144568622738,,,,,3.1268144568622738
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU20,AU-related group,4,54,1,0.02296990248942694,0.10582350346099456,-0.08285360097156762,-0.7488286934847316,,,,,0.7488286934847316
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU22,AU-related group,4,54,1,0.001746941053349708,0.0022385660013351867,-0.0004916249479854787,-0.01167165712972118,,,,,0.01167165712972118
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU23,AU-related group,4,54,1,3.496593221674398e-34,0.010269989194766573,-0.010269989194766573,-0.17799278761316817,,,,,0.17799278761316817
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU24,AU-related group,4,54,1,0.28087197635689437,0.018667302978732352,0.262204673378162,5.897170545511935,,,,,5.897170545511935
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU26,AU-related group,4,54,1,0.013049879562210315,0.10876266707982257,-0.09571278751761225,-0.5360555007723475,,,,,0.5360555007723475
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU28,AU-related group,4,54,1,0.07095895329076432,0.09197309020786604,-0.021014136917101717,-0.2596520175425867,,,,,0.2596520175425867
Disgust__Sadness,Sadness,Disgust,Disgust: all,AU43,AU-related group,4,54,1,0.7295511870839921,0.08112281905180335,0.6484283680321887,6.20525173902084,,,,,6.20525173902084
Fear__Neutral,Fear,Neutral,Fear: correct,BrowLowererL,FEA,6,33,3,0.046708169123538035,0.04345572338823085,0.003252445735307183,0.02225248389553397,1.0,-0.03848840884553892,0.0,1.0,0.02225248389553397
Fear__Neutral,Fear,Neutral,Fear: correct,BrowLowererR,FEA,6,33,3,0.03646264030610505,0.046749502496631665,-0.010286862190526616,-0.07285571430583129,1.0,-0.030229086941431477,0.0,1.0,0.07285571430583129
Fear__Neutral,Fear,Neutral,Fear: correct,CheekPuffL,FEA,6,33,3,1.599453857650217e-05,9.817972402605541e-05,-8.218518544955324e-05,-0.008650715472252732,1.0,-5.457461869120078e-08,0.0,1.0,0.008650715472252732
Fear__Neutral,Fear,Neutral,Fear: correct,CheekPuffR,FEA,6,33,3,3.829427021190602e-05,0.0001096511584566191,-7.135688824471306e-05,-0.006704714818551938,1.0,-1.4472242447917342e-09,0.0,1.0,0.006704714818551938
Fear__Neutral,Fear,Neutral,Fear: correct,CheekRaiserL,FEA,6,33,3,0.05282429438844292,0.06352058604045843,-0.010696291652015515,-0.050120586242444545,1.0,-0.08545958696243666,0.0,1.0,0.050120586242444545
Fear__Neutral,Fear,Neutral,Fear: correct,CheekRaiserR,FEA,6,33,3,0.05715094116102485,0.05251000625174728,0.004640934909277569,0.022407933392328605,1.0,-0.06617332129842707,0.0,1.0,0.022407933392328605
Fear__Neutral,Fear,Neutral,Fear: correct,CheekSuckL,FEA,6,33,3,1.167748720270681e-45,4.787492417071824e-10,-4.787492417071824e-10,-5.147673801841371e-08,1.0,0.0,0.0,0.0,5.147673801841371e-08
Fear__Neutral,Fear,Neutral,Fear: correct,CheekSuckR,FEA,6,33,3,1.167748720270681e-45,1.443494598919296e-09,-1.443494598919296e-09,-1.847192464732645e-07,1.0,0.0,0.0,0.0,1.847192464732645e-07
Fear__Neutral,Fear,Neutral,Fear: correct,ChinRaiserB,FEA,6,33,3,0.00011423817699887846,0.00876074528389746,-0.008646507106898581,-0.04202963074480654,1.0,-0.0003070789744137444,0.0,1.0,0.04202963074480654
Fear__Neutral,Fear,Neutral,Fear: correct,ChinRaiserT,FEA,6,33,3,0.008150860866538509,0.04386433633227038,-0.03571347546573187,-0.1887269478361885,1.0,-0.005083853160235301,0.0,1.0,0.1887269478361885
Fear__Neutral,Fear,Neutral,Fear: correct,DimplerL,FEA,6,33,3,0.025584649356466916,0.07451366063939736,-0.04892901128293045,-0.4278309148412396,1.0,-0.05740773991730269,0.0,1.0,0.4278309148412396
Fear__Neutral,Fear,Neutral,Fear: correct,DimplerR,FEA,6,33,3,0.0270291226312455,0.07616677234245266,-0.049137649711207154,-0.4316831736623097,1.0,-0.05674679184320233,0.0,1.0,0.4316831736623097
Fear__Neutral,Fear,Neutral,Fear: correct,EyesClosedL,FEA,6,33,3,0.011185313113085129,0.003235995608610324,0.007949317504474805,0.07335444798116103,1.0,4.4445718791197556e-07,1.0,0.0,0.07335444798116103
Fear__Neutral,Fear,Neutral,Fear: correct,EyesClosedR,FEA,6,33,3,0.02517999479922535,0.0030134361372180967,0.022166558662007254,0.21006452680575005,1.0,-0.001095773659022165,0.0,1.0,0.21006452680575005
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookDownL,FEA,6,33,3,0.008112748586228914,0.0062430345150807426,0.0018697140711481713,0.04907731180491579,1.0,-6.843915933759647e-11,0.0,1.0,0.04907731180491579
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookDownR,FEA,6,33,3,0.022287316445218874,0.005960628187650132,0.016326688257568743,0.3620471167077907,1.0,-0.0005770902104750827,0.0,1.0,0.3620471167077907
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookLeftL,FEA,6,33,3,0.05292891539607403,0.03262345663270668,0.020305458763367347,0.2501547171834597,1.0,-0.010258943364412198,0.0,1.0,0.2501547171834597
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookLeftR,FEA,6,33,3,0.09347434599314712,0.07058599235818043,0.02288835363496669,0.2140455572431042,1.0,-0.051134687598742935,0.0,1.0,0.2140455572431042
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookRightL,FEA,6,33,3,0.09404524397856827,0.09732394151332564,-0.0032786975347573744,-0.03556124495984752,1.0,0.10767067955182737,1.0,0.0,0.03556124495984752
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookRightR,FEA,6,33,3,0.048190929734199806,0.04895663058157124,-0.0007657008473714311,-0.011532482311730069,1.0,0.06665645048293903,1.0,0.0,0.011532482311730069
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookUpL,FEA,6,33,3,0.05201408250205631,0.051928626458546255,8.545604351005431e-05,0.0008238561695674947,1.0,0.10622534611805654,1.0,0.0,0.0008238561695674947
Fear__Neutral,Fear,Neutral,Fear: correct,EyesLookUpR,FEA,6,33,3,0.05215122357993903,0.051925939664649146,0.00022528391528988528,0.0021686750422117637,1.0,0.10747899886919185,1.0,0.0,0.0021686750422117637
Fear__Neutral,Fear,Neutral,Fear: correct,InnerBrowRaiserL,FEA,6,33,3,0.008063940316142425,0.24244784837996844,-0.234383908063826,-1.526311609028863,1.0,-0.13548217351239042,0.0,1.0,1.526311609028863
Fear__Neutral,Fear,Neutral,Fear: correct,InnerBrowRaiserR,FEA,6,33,3,0.010970663364309984,0.2540996504143313,-0.2431289870500213,-1.546977235487409,1.0,-0.13252175229459276,0.0,1.0,1.546977235487409
Fear__Neutral,Fear,Neutral,Fear: correct,JawDrop,FEA,6,33,3,0.04073493142146383,0.2488203237230044,-0.20808539230154055,-1.1654170990797557,1.0,-0.005183874904051505,0.0,1.0,1.1654170990797557
Fear__Neutral,Fear,Neutral,Fear: correct,JawSidewaysLeft,FEA,6,33,3,0.0006107087626344961,0.0008595912879629647,-0.0002488825253284686,-0.01168102385936902,1.0,-5.516178286363056e-07,0.0,1.0,0.01168102385936902
Fear__Neutral,Fear,Neutral,Fear: correct,JawSidewaysRight,FEA,6,33,3,0.0008185029071950223,0.005941570585164876,-0.005123067677969854,-0.1886071705101022,1.0,-0.0005834651632131267,0.0,1.0,0.1886071705101022
Fear__Neutral,Fear,Neutral,Fear: correct,JawThrust,FEA,6,33,3,0.007448756294058531,0.03429902658905681,-0.026850270294998275,-0.39533800540920405,1.0,-0.002656263560591474,0.0,1.0,0.39533800540920405
Fear__Neutral,Fear,Neutral,Fear: correct,LidTightenerL,FEA,6,33,3,0.04762488081791175,0.058707629018927086,-0.01108274820101534,-0.061577366081848266,1.0,-0.11601914181716495,0.0,1.0,0.061577366081848266
Fear__Neutral,Fear,Neutral,Fear: correct,LidTightenerR,FEA,6,33,3,0.09527846836086874,0.08617964988588568,0.009098818474983061,0.04839159069202819,1.0,-0.1639855641068632,0.0,1.0,0.04839159069202819
Fear__Neutral,Fear,Neutral,Fear: correct,LipCornerDepressorL,FEA,6,33,3,0.007567152589682398,0.038211939080122055,-0.030644786490439658,-0.1839610578639052,1.0,-0.010157004011295084,0.0,1.0,0.1839610578639052
Fear__Neutral,Fear,Neutral,Fear: correct,LipCornerDepressorR,FEA,6,33,3,0.0021427161010536756,0.03474891568108556,-0.032606199580031886,-0.20178271903225395,1.0,-0.004119492573134657,0.0,1.0,0.20178271903225395
Fear__Neutral,Fear,Neutral,Fear: correct,LipCornerPullerL,FEA,6,33,3,0.013253313530930627,0.036914159466179056,-0.023660845935248427,-0.10482181731517229,1.0,-0.05154301774446811,0.0,1.0,0.10482181731517229
Fear__Neutral,Fear,Neutral,Fear: correct,LipCornerPullerR,FEA,6,33,3,0.015004584469561428,0.036303894729555856,-0.02129931025999443,-0.09225291912294277,1.0,-0.05289934337848565,0.0,1.0,0.09225291912294277
Fear__Neutral,Fear,Neutral,Fear: correct,LipFunnelerLB,FEA,6,33,3,2.53692897153138e-05,2.2869219483540714e-08,2.5346420495830258e-05,0.0005056525716245332,1.0,-1.8161215414109365e-14,0.0,1.0,0.0005056525716245332
Fear__Neutral,Fear,Neutral,Fear: correct,LipFunnelerLT,FEA,6,33,3,1.7581476385695076e-05,0.0003142231504734636,-0.0002966416740877685,-0.007333050650517961,1.0,-2.133113185094577e-07,0.0,1.0,0.007333050650517961
Fear__Neutral,Fear,Neutral,Fear: correct,LipFunnelerRB,FEA,6,33,3,2.4497643726124278e-05,4.942101494691287e-08,2.4448222711177364e-05,0.0004922179061390238,1.0,-1.752319279940751e-14,0.0,1.0,0.0004922179061390238
Fear__Neutral,Fear,Neutral,Fear: correct,LipFunnelerRT,FEA,6,33,3,0.0003420570444165766,0.0003659942294027165,-2.393718498613993e-05,-0.0005904562657769789,1.0,-5.3258800982148476e-08,0.0,1.0,0.0005904562657769789
Fear__Neutral,Fear,Neutral,Fear: correct,LipPressorL,FEA,6,33,3,1.3511405335385365e-05,0.00012491519230769605,-0.00011140378697231069,-0.0025143834563968403,1.0,-1.1302202344882818e-09,0.0,1.0,0.0025143834563968403
Fear__Neutral,Fear,Neutral,Fear: correct,LipPressorR,FEA,6,33,3,7.760188913947225e-15,8.971170702381159e-05,-8.97117070160514e-05,-0.0020099363827575114,1.0,-2.426297994024963e-10,0.0,1.0,0.0020099363827575114
Fear__Neutral,Fear,Neutral,Fear: correct,LipPuckerL,FEA,6,33,3,3.5467657948536634e-05,0.004395021893843386,-0.0043595542358948495,-0.040397675429516736,1.0,-0.0003173341703178119,0.0,1.0,0.040397675429516736
Fear__Neutral,Fear,Neutral,Fear: correct,LipPuckerR,FEA,6,33,3,5.3393290312373454e-05,0.0036815407827129544,-0.0036281474924005808,-0.033840224695522204,1.0,-1.6184827445983616e-07,0.0,1.0,0.033840224695522204
Fear__Neutral,Fear,Neutral,Fear: correct,LipStretcherL,FEA,6,33,3,0.006118410363494028,0.07570919566701599,-0.06959078530352196,-0.645374124747558,1.0,-0.04479390323749632,0.0,1.0,0.645374124747558
Fear__Neutral,Fear,Neutral,Fear: correct,LipStretcherR,FEA,6,33,3,0.007952375480198422,0.08317420189712081,-0.07522182641692239,-0.6624808167939171,1.0,-0.04490934583388168,0.0,1.0,0.6624808167939171
Fear__Neutral,Fear,Neutral,Fear: correct,LipSuckLB,FEA,6,33,3,0.03353151870496745,0.04769871249479792,-0.014167193789830473,-0.12082707180261708,1.0,-0.028107725071738227,0.0,1.0,0.12082707180261708
Fear__Neutral,Fear,Neutral,Fear: correct,LipSuckLT,FEA,6,33,3,0.027130292549622074,0.019092840778349704,0.00803745177127237,0.11102552039152268,1.0,-0.012430029078153467,0.0,1.0,0.11102552039152268
Fear__Neutral,Fear,Neutral,Fear: correct,LipSuckRB,FEA,6,33,3,0.024150842501360483,0.03586009659282282,-0.011709254091462337,-0.1123872028700238,1.0,-0.024858356741882585,0.0,1.0,0.1123872028700238
Fear__Neutral,Fear,Neutral,Fear: correct,LipSuckRT,FEA,6,33,3,0.025129021340675576,0.014187538284342651,0.010941483056332925,0.16225946828522156,1.0,-0.00821328131901222,0.0,1.0,0.16225946828522156
Fear__Neutral,Fear,Neutral,Fear: correct,LipTightenerL,FEA,6,33,3,1.573006465179896e-05,0.001459683769634523,-0.001443953704982724,-0.024500979738785986,1.0,-3.961208017186665e-08,0.0,1.0,0.024500979738785986
Fear__Neutral,Fear,Neutral,Fear: correct,LipTightenerR,FEA,6,33,3,1.115012830396765e-06,0.001390005647482305,-0.0013888906346519081,-0.02451633326628646,1.0,-2.3285740650687103e-09,0.0,1.0,0.02451633326628646
Fear__Neutral,Fear,Neutral,Fear: correct,LipsToward,FEA,6,33,3,0.01804272918185836,0.03881265294398638,-0.02076992376212802,-0.4919745947774285,1.0,-0.004432052817557843,0.0,1.0,0.4919745947774285
Fear__Neutral,Fear,Neutral,Fear: correct,LowerLipDepressorL,FEA,6,33,3,0.033704419988573285,0.051938074111461195,-0.01823365412288791,-0.15235764017614517,1.0,-0.0272881992455484,0.0,1.0,0.15235764017614517
