pair,basis,feature,kind,a_mean,b_mean,a_sd,b_sd,raw_delta_b_minus_a,sd_scaled_delta,abs_sd_delta
Disgust__Sadness,correct,BrowLowererR,FEA,0.2600669810520221,0.09718928717835246,0.1612163420376523,0.08489583578953717,-0.16287769387366963,-1.1535656366215241,1.1535656366215241
Disgust__Sadness,correct,CheekPuffL,FEA,0.0011963721404219191,0.017059979315833012,0.0031861424015095386,0.014411764753407452,0.015863607175411094,1.6697845394813084,1.6697845394813084
Disgust__Sadness,correct,CheekPuffR,FEA,0.001564301059297848,0.018930664062466615,0.004253826466766328,0.014795229009589454,0.017366363003168767,1.6317487244172915,1.6317487244172915
Disgust__Sadness,correct,CheekRaiserL,FEA,0.3030017535852549,0.10671044127759545,0.16373036337831834,0.11082324361402403,-0.19629131230765945,-0.9197800478173042,0.9197800478173042
Disgust__Sadness,correct,CheekRaiserR,FEA,0.27378535246203944,0.09157939733200948,0.15427487467666523,0.09737416458135072,-0.18220595513002996,-0.8797492285611228,0.8797492285611228
Disgust__Sadness,correct,CheekSuckL,FEA,2.502851393756729e-22,5.2978004756035915e-14,1.370868166443805e-21,3.670423836695273e-13,5.297800450575078e-14,5.696374262559924e-12,5.696374262559924e-12
Disgust__Sadness,correct,CheekSuckR,FEA,1.5102296236078065e-21,4.5033727365835503e-14,8.271868318625322e-21,3.120028154073282e-13,4.503372585560588e-14,5.76281747930265e-12,5.76281747930265e-12
Disgust__Sadness,correct,ChinRaiserB,FEA,0.146572360430847,0.45153692659163996,0.21128472590651345,0.16867988674829557,0.3049645661607929,1.4823960643901886,1.4823960643901886
Disgust__Sadness,correct,ChinRaiserT,FEA,0.2206446865057776,0.4118311212608156,0.19492630673959718,0.15072950773953714,0.19118643475503802,1.0103198254569956,1.0103198254569956
Disgust__Sadness,correct,DimplerL,FEA,0.08208190472373685,0.017516500922194134,0.06364848346390531,0.044220929358288925,-0.06456540380154271,-0.5645541377441394,0.5645541377441394
Disgust__Sadness,correct,DimplerR,FEA,0.08216872351244245,0.01736142770768686,0.06168970691519796,0.044715450835147975,-0.06480729580475558,-0.5693438594212669,0.5693438594212669
Disgust__Sadness,correct,EyesClosedL,FEA,0.11425764075747528,0.04819431704906877,0.1334956972174398,0.09262901306327571,-0.06606332370840651,-0.6096169438071872,0.6096169438071872
Disgust__Sadness,correct,EyesClosedR,FEA,0.09957692436876295,0.053750508818949515,0.12015364822657046,0.08894884079376336,-0.04582641554981343,-0.434280505353081,0.434280505353081
Disgust__Sadness,correct,EyesLookDownL,FEA,0.06458730813391728,0.015851129193976795,0.06370755151382738,0.01819327116849528,-0.04873617893994048,-1.2792547731893709,1.2792547731893709
Disgust__Sadness,correct,EyesLookDownR,FEA,0.0712395332249032,0.02397506325104452,0.06665179921907163,0.03187246056458628,-0.04726446997385868,-1.0480977407542953,1.0480977407542953
Disgust__Sadness,correct,EyesLookLeftL,FEA,0.05204596568442259,0.06886564045323916,0.0777578568420925,0.09906084465206076,0.016819674768816573,0.2072113235137432,0.2072113235137432
Disgust__Sadness,correct,EyesLookLeftR,FEA,0.0894363711694152,0.12472972211738424,0.11129487582488572,0.11948531085563457,0.03529335094796904,0.33005366358432997,0.33005366358432997
Disgust__Sadness,correct,EyesLookRightL,FEA,0.13229923552408673,0.04658668652377348,0.13092532212145677,0.05670625583145662,-0.08571254900031325,-0.9296511553203184,0.9296511553203184
Disgust__Sadness,correct,EyesLookRightR,FEA,0.0833938120670306,0.015880532893101585,0.1010567441742414,0.028522342658255626,-0.06751327917392902,-1.0168405853971119,1.0168405853971119
Disgust__Sadness,correct,EyesLookUpL,FEA,0.04750171263441905,0.06370668793663044,0.07712684972166715,0.08767688658144712,0.01620497530221139,0.1562273226333603,0.1562273226333603
Disgust__Sadness,correct,EyesLookUpR,FEA,0.047539925921268544,0.06355988611806726,0.07717862914989206,0.08755336256450538,0.016019960196798716,0.15421468421888293,0.15421468421888293
Disgust__Sadness,correct,InnerBrowRaiserL,FEA,0.037634553747822604,0.06815198918579414,0.0396446904955095,0.08196353355356828,0.030517435437971537,0.19873000826524592,0.19873000826524592
Disgust__Sadness,correct,InnerBrowRaiserR,FEA,0.03920420848698498,0.06801807406221809,0.04099087563980257,0.07019597096666684,0.028813865575233112,0.1833364036601247,0.1833364036601247
Disgust__Sadness,correct,JawDrop,FEA,0.07967732745332241,0.014374776323082109,0.08285915370738832,0.021929860194222123,-0.0653025511302403,-0.3657378774115353,0.3657378774115353
Disgust__Sadness,correct,JawSidewaysLeft,FEA,0.00540455552997686,0.029257525119272182,0.0045356738529306224,0.024128293223817317,0.023852969589295323,1.1195125351674957,1.1195125351674957
Disgust__Sadness,correct,JawSidewaysRight,FEA,0.006960622455382143,0.027673411996788938,0.006487907415999284,0.02362918582731904,0.020712789541406797,0.7625471444726366,0.7625471444726366
Disgust__Sadness,correct,JawThrust,FEA,0.031235084185679142,0.06785640854360553,0.053981549848097984,0.11880933735769558,0.03662132435792639,0.5392050496341958,0.5392050496341958
Disgust__Sadness,correct,LidTightenerL,FEA,0.3302524058114626,0.1312686630490114,0.15357019642847616,0.15698051115191516,-0.19898374276245118,-1.1055827083843013,1.1055827083843013
Disgust__Sadness,correct,LidTightenerR,FEA,0.3340970049198887,0.16213133491834406,0.14830620550401433,0.16878927768324234,-0.17196567000154464,-0.9145904315681637,0.9145904315681637
Disgust__Sadness,correct,LipCornerDepressorL,FEA,0.14106567134155337,0.43158931206122925,0.12646602013020392,0.21879391184321823,0.29052364071967585,1.7440172506321132,1.7440172506321132
Disgust__Sadness,correct,LipCornerDepressorR,FEA,0.1173338750109732,0.41735706256475485,0.11313036795590324,0.2137570594612217,0.30002318755378166,1.8566866220864477,1.8566866220864477
Disgust__Sadness,correct,LipCornerPullerL,FEA,0.06321841641892155,0.023762648212702662,0.07979044030749907,0.06396071025490203,-0.03945576820621889,-0.17479617331774133,0.17479617331774133
Disgust__Sadness,correct,LipCornerPullerR,FEA,0.06382223473119288,0.0223025446740229,0.08432485335202704,0.06419816313297509,-0.041519690057169975,-0.179832706416229,0.179832706416229
Disgust__Sadness,correct,LipFunnelerLB,FEA,0.0016048450578995954,0.0645054749354325,0.008783013423186681,0.12600164750724008,0.06290062987753291,1.2548464292861332,1.2548464292861332
Disgust__Sadness,correct,LipFunnelerLT,FEA,0.003033288954884653,0.050248698348218344,0.007560248829976836,0.06547973075065017,0.04721540939333369,1.1671758178650793,1.1671758178650793
Disgust__Sadness,correct,LipFunnelerRB,FEA,0.001702861684957558,0.06541710044347908,0.009006713046887483,0.12459626891496939,0.06371423875852152,1.2827635596849902,1.2827635596849902
Disgust__Sadness,correct,LipFunnelerRT,FEA,0.002584834192602648,0.0519998213956136,0.007291085993784861,0.06500525949129664,0.04941498720301095,1.2189147902813673,1.2189147902813673
Disgust__Sadness,correct,LipPressorL,FEA,0.03156230899864999,0.004360145372096087,0.0707306085574216,0.0071392700617447236,-0.027202163626553907,-0.6139528292499334,0.6139528292499334
Disgust__Sadness,correct,LipPressorR,FEA,0.03168112404604156,0.0020603697240320867,0.07141903440196365,0.006862713651972449,-0.02962075432200947,-0.6636350346769833,0.6636350346769833
Disgust__Sadness,correct,LipPuckerL,FEA,0.06278937533131,0.053674745872767306,0.12782122453196668,0.04801124382646518,-0.009114629458542696,-0.08446043393492507,0.08446043393492507
Disgust__Sadness,correct,LipPuckerR,FEA,0.06036019088620097,0.05889572082351654,0.12355667440898664,0.048486705312839495,-0.0014644700626844295,-0.013659311283488176,0.013659311283488176
Disgust__Sadness,correct,LipStretcherL,FEA,0.12761503985444464,0.06729650323546198,0.1781749629026857,0.04886774774274557,-0.06031853661898266,-0.5593847318541371,0.5593847318541371
Disgust__Sadness,correct,LipStretcherR,FEA,0.13010947703013587,0.07040037414043022,0.18062418163516825,0.054675036776638083,-0.05970910288970564,-0.5258598087363833,0.5258598087363833
Disgust__Sadness,correct,LipSuckLB,FEA,0.13452331534001324,0.04327351366689477,0.08956615565310423,0.06267444482256988,-0.09124980167311847,-0.7782378431674143,0.7782378431674143
Disgust__Sadness,correct,LipSuckLT,FEA,0.0633820068780138,0.027643671063074995,0.051468990958378154,0.03705118256367223,-0.03573833581493881,-0.49367230369737447,0.49367230369737447
Disgust__Sadness,correct,LipSuckRB,FEA,0.1207091938069073,0.04119024708420951,0.08428266537245634,0.057167935874165424,-0.0795189467226978,-0.7632349531001035,0.7632349531001035
Disgust__Sadness,correct,LipSuckRT,FEA,0.05427878278109598,0.018741810193957622,0.04196576634527695,0.03265893522510485,-0.03553697258713835,-0.5270044514777257,0.5270044514777257
Disgust__Sadness,correct,LipTightenerL,FEA,0.01172114771655257,0.07560637378927325,0.02823393404847906,0.07223960467579595,0.06388522607272068,1.084003333496221,1.084003333496221
Disgust__Sadness,correct,LipTightenerR,FEA,0.011153074078997152,0.07310564760253578,0.0265812579454411,0.07240458461633942,0.061952573523538626,1.0935705816663173,1.0935705816663173
Disgust__Sadness,correct,LipsToward,FEA,0.04680573563660595,0.019841113846659143,0.060195056676750514,0.0097232792874606,-0.026964621789946807,-0.6387076346724403,0.6387076346724403
Disgust__Sadness,correct,LowerLipDepressorL,FEA,0.10522865089944439,0.01864573166193959,0.13367126897938053,0.044766177961485694,-0.0865829192375048,-0.7234737022914783,0.7234737022914783
Disgust__Sadness,correct,LowerLipDepressorR,FEA,0.10466178877813244,0.016442194016462703,0.13402882045285824,0.041497992653877824,-0.08821959476166974,-0.7559411100505932,0.7559411100505932
Disgust__Sadness,correct,MouthLeft,FEA,0.015137183651866995,0.002771360203097787,0.012337879663145163,0.004019026209335667,-0.012365823448769207,-1.036235718652964,1.036235718652964
Disgust__Sadness,correct,MouthRight,FEA,0.009346187553881507,0.00016100728946145447,0.012110181092309474,0.0005147065044471916,-0.009185180264420053,-1.2634306723766264,1.2634306723766264
Disgust__Sadness,correct,NoseWrinklerL,FEA,0.38990757741705734,0.02033747524846067,0.2398416981990764,0.08163209576003598,-0.36957010216859665,-2.140895815727158,2.140895815727158
Disgust__Sadness,correct,NoseWrinklerR,FEA,0.39499705904284066,0.023684971170157925,0.24408673425608,0.08736667318398807,-0.3713120878726827,-2.1191481987904504,2.1191481987904504
Disgust__Sadness,correct,OuterBrowRaiserL,FEA,0.039968369491745544,0.029000876066434058,0.034631427775763966,0.04494908686996585,-0.010967493425311486,-0.06993941230403031,0.06993941230403031
Disgust__Sadness,correct,OuterBrowRaiserR,FEA,0.04868999031497523,0.03773414149746184,0.0477266328558894,0.04977464198326624,-0.010955848817513388,-0.06838192972651459,0.06838192972651459
Disgust__Sadness,correct,UpperLidRaiserL,FEA,0.10409050786438198,0.05462729580510675,0.13213597605159327,0.1140348980940056,-0.04946321205927523,-0.27638474016237613,0.27638474016237613
Disgust__Sadness,correct,UpperLidRaiserR,FEA,0.11682971680702113,0.09181371234617997,0.13380260778150152,0.15437105658072706,-0.025016004460841165,-0.11626198584241433,0.11626198584241433
Disgust__Sadness,correct,UpperLipRaiserL,FEA,0.34382511416588035,0.03494419657169139,0.1790171206612847,0.07114325339245425,-0.30888091759418895,-1.684261248246569,1.684261248246569
Disgust__Sadness,correct,UpperLipRaiserR,FEA,0.36387214341973323,0.039802190121601355,0.18851021338089274,0.0752148878129384,-0.3240699532981319,-1.6890667003301523,1.6890667003301523
Disgust__Sadness,correct,AU1,AU-related group,0.03841938111740379,0.0680850316240061,0.0392845110106353,0.07499169456385486,0.02966565050660231,0.1913670991628936,0.1913670991628936
Disgust__Sadness,correct,AU2,AU-related group,0.044329179903360376,0.03336750878194795,0.03770602574612822,0.04659091688863727,-0.010961671121412428,-0.069358033382113,0.069358033382113
Disgust__Sadness,correct,AU4,AU-related group,0.26717891771579527,0.10516312872207019,0.16190594462136348,0.08598599492607073,-0.1620157889937251,-1.1347779082222202,1.1347779082222202
Disgust__Sadness,correct,AU5,AU-related group,0.11046011233570158,0.07322050407564336,0.12642525308667513,0.12595775003640525,-0.03723960826005822,-0.1987258444798069,0.1987258444798069
Disgust__Sadness,correct,AU6,AU-related group,0.2883935530236472,0.09914491930480246,0.15809126076917213,0.10325786204422802,-0.18924863371884476,-0.901539085314744,0.901539085314744
Disgust__Sadness,correct,AU7,AU-related group,0.33217470536567567,0.14669999898367772,0.13794282385239134,0.14900850940116878,-0.18547470638199795,-1.0558629181165875,1.0558629181165875
Disgust__Sadness,correct,AU8,AU-related group,0.04680573563660595,0.019841113846659143,0.060195056676750514,0.0097232792874606,-0.026964621789946807,-0.6387076346724403,0.6387076346724403
Disgust__Sadness,correct,AU9,AU-related group,0.3924523182299489,0.0220112232093093,0.2417147452923415,0.08441921342618805,-0.3704410950206396,-2.130827940472457,2.130827940472457
Disgust__Sadness,correct,AU10,AU-related group,0.35384862879280676,0.03737319334664637,0.1835495150382982,0.07296320828424481,-0.3164754354461604,-1.6891639473187083,1.6891639473187083
Disgust__Sadness,correct,AU12,AU-related group,0.06352032557505721,0.02303259644336278,0.08202053800249429,0.0640562182892994,-0.04048772913169443,-0.17736658474794495,0.17736658474794495
Disgust__Sadness,correct,AU14,AU-related group,0.08212531411808964,0.0174389643149405,0.06256511839887904,0.04444725987981359,-0.06468634980314913,-0.5672118719953928,0.5672118719953928
Disgust__Sadness,correct,AU15,AU-related group,0.1291997731762633,0.42447318731299205,0.1196242189005933,0.2161783256138033,0.29527341413672875,1.8002741586566569,1.8002741586566569
Disgust__Sadness,correct,AU16,AU-related group,0.1049452198387884,0.017543962839201146,0.13383340168057808,0.04308777474840181,-0.08740125699958726,-0.7396739946025072,0.7396739946025072
Disgust__Sadness,correct,AU17,AU-related group,0.1836085234683123,0.4316840239262277,0.2003232190313764,0.15906140292192222,0.24807550045791538,1.2760300653232934,1.2760300653232934
Disgust__Sadness,correct,AU18,AU-related group,0.0615747831087555,0.056285233348141915,0.12568139296848946,0.048182250859119584,-0.0052895497606135836,-0.04918752492678963,0.04918752492678963
Disgust__Sadness,correct,AU20,AU-related group,0.12886225844229024,0.06884843868794609,0.17938437314586606,0.05172733720426557,-0.06001381975434415,-0.5424033440996189,0.5424033440996189
Disgust__Sadness,correct,AU22,AU-related group,0.002231457472586114,0.058042773780685876,0.007848461465178747,0.09449906991889437,0.05581131630809976,1.3250152389048357,1.3250152389048357
Disgust__Sadness,correct,AU23,AU-related group,0.01143711089777486,0.0743560106959045,0.02737991635459392,0.07223712336459973,0.06291889979812965,1.0904695376242064,1.0904695376242064
Disgust__Sadness,correct,AU24,AU-related group,0.03162171652234577,0.003210257548064087,0.07107378301165451,0.006869719713626205,-0.028411458974281684,-0.6389940227209887,0.6389940227209887
Disgust__Sadness,correct,AU26,AU-related group,0.07967732745332241,0.014374776323082109,0.08285915370738832,0.021929860194222123,-0.0653025511302403,-0.3657378774115353,0.3657378774115353
Disgust__Sadness,correct,AU28,AU-related group,0.09322332470150758,0.03271231050203422,0.05783383517189499,0.03958030575401822,-0.06051101419947336,-0.747677955198569,0.747677955198569
Disgust__Sadness,correct,AU43,AU-related group,0.10691728256311912,0.05097241293400915,0.11808051484885498,0.08838515056711058,-0.055944869629109974,-0.5353744787706386,0.5353744787706386
Fear__Neutral,all,BrowLowererL,FEA,0.06675630180789535,0.035213486190360806,0.09849841098540196,0.04791401772430199,-0.031542815617534546,-0.2158086725104707,0.2158086725104707
Fear__Neutral,all,BrowLowererR,FEA,0.06361726683849464,0.03416419538152002,0.09360588423911656,0.044778662423511355,-0.029453071456974622,-0.20859855218773238,0.20859855218773238
Fear__Neutral,all,CheekPuffL,FEA,0.0001668061940783621,6.473889480519815e-05,0.0005402188686996755,0.00022830391572144871,-0.00010206729927316396,-0.010743483271390599,0.010743483271390599
Fear__Neutral,all,CheekPuffR,FEA,0.00015284663082023713,0.0001411380598702317,0.0005305110305176077,0.0004817193111383957,-1.1708570950005431e-05,-0.0011001408705400564,0.0011001408705400564
Fear__Neutral,all,CheekRaiserL,FEA,0.09391164360504785,0.07664415369342734,0.11518183695640362,0.09623669441092383,-0.017267489911620512,-0.08091184734504112,0.08091184734504112
Fear__Neutral,all,CheekRaiserR,FEA,0.08332194912688201,0.06046393929173118,0.10841682365952801,0.08413652734968441,-0.02285800983515083,-0.1103658577161522,0.1103658577161522
Fear__Neutral,all,CheekSuckL,FEA,2.9816738396887935e-10,2.673785896828264e-09,1.888186757470434e-09,1.9648233130269048e-08,2.3756185128593846e-09,2.5543453892915375e-07,2.5543453892915375e-07
Fear__Neutral,all,CheekSuckR,FEA,1.242019499051857e-09,1.6126258925646445e-09,5.7786094685767275e-09,1.1850330727839681e-08,3.7060639351278757e-10,4.7425278763847786e-08,4.7425278763847786e-08
Fear__Neutral,all,ChinRaiserB,FEA,0.008004723760171032,0.003570986374028626,0.021121899944622463,0.0176915472335279,-0.004433737386142406,-0.02155186399029636,0.02155186399029636
Fear__Neutral,all,ChinRaiserT,FEA,0.04993407872335829,0.008092537079991543,0.06524475194884023,0.02190479061271191,-0.041841541643366745,-0.22111055684542463,0.22111055684542463
Fear__Neutral,all,DimplerL,FEA,0.09110241199669565,0.02043967821789157,0.11510451433579771,0.04098838842121029,-0.07066273377880408,-0.6178686477630798,0.6178686477630798
Fear__Neutral,all,DimplerR,FEA,0.09266286655063309,0.01909103433997524,0.11386128441588705,0.03982365369550147,-0.07357183221065786,-0.646341902950317,0.646341902950317
Fear__Neutral,all,EyesClosedL,FEA,0.004800727607115374,0.017316467718587414,0.013315312525899039,0.040090597840084806,0.01251574011147204,0.11549233081153201,0.11549233081153201
Fear__Neutral,all,EyesClosedR,FEA,0.009327611738396337,0.02775537453562009,0.021561509580857577,0.0496830533268987,0.018427762797223753,0.17463329924650015,0.17463329924650015
Fear__Neutral,all,EyesLookDownL,FEA,0.005430092082023683,0.009533914379960944,0.01822493790096901,0.018279823418575866,0.004103822297937261,0.10771944738275013,0.10771944738275013
Fear__Neutral,all,EyesLookDownR,FEA,0.007603359133691111,0.01654949394177561,0.01991673315132576,0.031024587199764923,0.0089461348080845,0.19838207613504807,0.19838207613504807
Fear__Neutral,all,EyesLookLeftL,FEA,0.04182036352846166,0.06997373618132975,0.06782276451040475,0.09657875769792064,0.02815337265286809,0.3468377176704991,0.3468377176704991
Fear__Neutral,all,EyesLookLeftR,FEA,0.08152406460840547,0.11326119507400476,0.0930593355888567,0.12302398716934675,0.031737130465599284,0.2967968725119789,0.2967968725119789
Fear__Neutral,all,EyesLookRightL,FEA,0.08716889964771435,0.08181374751877203,0.08433004899313754,0.0818155257754887,-0.005355152128942317,-0.058082782762289495,0.058082782762289495
Fear__Neutral,all,EyesLookRightR,FEA,0.04027761780735201,0.0389519437983781,0.05820821799015277,0.05394292274525931,-0.0013256740089739108,-0.019966429594658348,0.019966429594658348
Fear__Neutral,all,EyesLookUpL,FEA,0.046388334406677764,0.07954438679803444,0.07050887338891124,0.0996872023331056,0.033156052391356675,0.3196475895576472,0.3196475895576472
Fear__Neutral,all,EyesLookUpR,FEA,0.04636362778370694,0.07956883542851922,0.07052723476023436,0.09980723068161415,0.03320520764481229,0.3196468997713518,0.3196468997713518
Fear__Neutral,all,InnerBrowRaiserL,FEA,0.19252685401721106,0.028003211675290116,0.18529192490556368,0.05186596470786567,-0.16452364234192096,-1.0713804857192015,1.0713804857192015
Fear__Neutral,all,InnerBrowRaiserR,FEA,0.20316566116276855,0.032033003473703366,0.1938839134207584,0.05856087586870803,-0.1711326576890652,-1.0888801409721496,1.0888801409721496
Fear__Neutral,all,JawDrop,FEA,0.20471469390560035,0.02597834514776122,0.21238064016300812,0.0387092487500397,-0.17873634875783911,-1.0010428640161984,1.0010428640161984
Fear__Neutral,all,JawSidewaysLeft,FEA,0.0021341643582673225,0.00032571293577221414,0.0073655207986749105,0.0009747887938743111,-0.0018084514224951083,-0.08487765136100078,0.08487765136100078
Fear__Neutral,all,JawSidewaysRight,FEA,0.005021357985150021,0.0005679855431086271,0.005800098904028013,0.0011814555692227014,-0.004453372442041394,-0.16395215295183024,0.16395215295183024
Fear__Neutral,all,JawThrust,FEA,0.029766742873695476,0.0007379640964604785,0.044499050224668234,0.0021856890658863664,-0.029028778777234997,-0.42741392824618696,0.42741392824618696
Fear__Neutral,all,LidTightenerL,FEA,0.09506143356547765,0.06549473242476607,0.12812105802914991,0.09376441017416848,-0.029566701140711582,-0.1642769055970613,0.1642769055970613
Fear__Neutral,all,LidTightenerR,FEA,0.1300746010557494,0.09200099764717473,0.16702416391464087,0.13308456531048882,-0.03807360340857466,-0.2024924705756133,0.2024924705756133
Fear__Neutral,all,LipCornerDepressorL,FEA,0.03281908991693611,0.009601306737260411,0.04486052176734788,0.01878189113083792,-0.023217783179675704,-0.13937665894067874,0.13937665894067874
Fear__Neutral,all,LipCornerDepressorR,FEA,0.027182726721615747,0.006737998246198869,0.044423925303963156,0.019216880425247378,-0.02044472847541688,-0.12652173374330217,0.12652173374330217
Fear__Neutral,all,LipCornerPullerL,FEA,0.05012560611577572,0.022502599062619536,0.08104089086360218,0.06671523006776603,-0.027623007053156182,-0.12237490607671513,0.12237490607671513
Fear__Neutral,all,LipCornerPullerR,FEA,0.05079379094671078,0.023060865434461175,0.08378942669609073,0.06785399221469968,-0.027732925512249602,-0.12011860023136861,0.12011860023136861
Fear__Neutral,all,LipFunnelerLB,FEA,2.832846168916966e-06,2.0613142107568935e-05,2.071213159283122e-05,0.0001514749193884443,1.7780295938651967e-05,0.0003547109291863782,0.0003547109291863782
Fear__Neutral,all,LipFunnelerLT,FEA,0.00041981976900909787,0.0003416778635835594,0.0012286527476927233,0.0010187108462188768,-7.814190542553847e-05,-0.001931685937842694,0.001931685937842694
Fear__Neutral,all,LipFunnelerRB,FEA,5.9505893416903475e-06,4.311973333517993e-05,3.0567714865732115e-05,0.00018959673527626017,3.7169143993489586e-05,0.0007483291708190703,0.0007483291708190703
Fear__Neutral,all,LipFunnelerRT,FEA,0.0006229301079729737,0.0006931533921076274,0.0018295428963873205,0.0024439771603597476,7.022328413465364e-05,0.0017321910719556893,0.0017321910719556893
Fear__Neutral,all,LipPressorL,FEA,9.522745256642185e-05,2.3704684157131865e-05,0.00032426665629180235,0.0001731043627896702,-7.152276840928998e-05,-0.001614268873002668,0.001614268873002668
Fear__Neutral,all,LipPressorR,FEA,5.488069975873377e-05,1.7554447595757348e-05,0.00028512766310862577,0.0001285773345276982,-3.732625216297642e-05,-0.0008362720401800428,0.0008362720401800428
Fear__Neutral,all,LipPuckerL,FEA,0.003269350054805418,0.001128529528264097,0.005117392336127254,0.004748013257382744,-0.002140820526541321,-0.019837847656989066,0.019837847656989066
Fear__Neutral,all,LipPuckerR,FEA,0.0026853359461595843,0.001282052149001642,0.005298694279690679,0.004689936087852108,-0.0014032837971579423,-0.01308861867023771,0.01308861867023771
Fear__Neutral,all,LipStretcherL,FEA,0.07107840856589692,0.005343808767008905,0.13019929848832748,0.008265205644370523,-0.06573459979888802,-0.6096124598365658,0.6096124598365658
Fear__Neutral,all,LipStretcherR,FEA,0.0774836073577629,0.0055936091226809,0.14067225614557494,0.008672524595426197,-0.07188999823508199,-0.6331373089257533,0.6331373089257533
Fear__Neutral,all,LipSuckLB,FEA,0.05930284109455375,0.05743564112044931,0.049856320813104274,0.06987138552283557,-0.001867199974104436,-0.015924699604441643,0.015924699604441643
Fear__Neutral,all,LipSuckLT,FEA,0.027449423761796845,0.0154641070284149,0.042891433129059534,0.03402846290230292,-0.011985316733381945,-0.16555944163013028,0.16555944163013028
Fear__Neutral,all,LipSuckRB,FEA,0.04590828259281145,0.04678244450239256,0.04084481196580578,0.05947671336476331,0.0008741619095811101,0.008390339051995934,0.008390339051995934
Fear__Neutral,all,LipSuckRT,FEA,0.022890749095721082,0.01187723882126779,0.03833466019257421,0.029798246347132844,-0.011013510274453292,-0.1633276139885145,0.1633276139885145
Fear__Neutral,all,LipTightenerL,FEA,0.001482832862651591,0.000964402811536854,0.005987163975951683,0.0033951867872275567,-0.0005184300511147369,-0.008796711511254388,0.008796711511254388
Fear__Neutral,all,LipTightenerR,FEA,0.0017648221696622943,0.0009419898956133795,0.006542405968178349,0.0034883017715029194,-0.0008228322740489148,-0.014524419525584444,0.014524419525584444
Fear__Neutral,all,LipsToward,FEA,0.03406544003709882,0.01788257328658749,0.02570874610323866,0.015353243916844731,-0.01618286675051133,-0.3833215472093874,0.3833215472093874
Fear__Neutral,all,LowerLipDepressorL,FEA,0.05232198051772032,0.004163099640428,0.09420709794124013,0.01917420437460584,-0.04815888087729232,-0.40240828275765406,0.40240828275765406
Fear__Neutral,all,LowerLipDepressorR,FEA,0.051843893470766074,0.003770887171838346,0.09590191692026927,0.017825334958754758,-0.04807300629892773,-0.41193072631149735,0.41193072631149735
Fear__Neutral,all,MouthLeft,FEA,0.004999696337063135,0.0019260320839164834,0.024215801707922976,0.0031646110737625745,-0.0030736642531466515,-0.25756802201266743,0.25756802201266743
Fear__Neutral,all,MouthRight,FEA,0.0006011796825310361,0.0003290231009257119,0.0017853332983872952,0.001033505436875796,-0.0002721565816053242,-0.03743540823268203,0.03743540823268203
Fear__Neutral,all,NoseWrinklerL,FEA,0.01409529606911539,0.0019940913081899275,0.037200955753535006,0.004625117692493846,-0.012101204760925462,-0.07010150032673369,0.07010150032673369
Fear__Neutral,all,NoseWrinklerR,FEA,0.012665004856558337,0.0008211375615553491,0.03779876690102974,0.003937203032644767,-0.011843867295002988,-0.06759518708026749,0.06759518708026749
Fear__Neutral,all,OuterBrowRaiserL,FEA,0.19099858513603002,0.01873546388541344,0.1873422670677009,0.051023655446667496,-0.17226312125061657,-1.0985173179243428,1.0985173179243428
Fear__Neutral,all,OuterBrowRaiserR,FEA,0.20069617813279594,0.02130337041971469,0.19116925443192462,0.04522571444850686,-0.17939280771308125,-1.1196965725620809,1.1196965725620809
Fear__Neutral,all,UpperLidRaiserL,FEA,0.2216262090418408,0.05013636503706803,0.23071451205521956,0.10295899725286879,-0.17148984400477277,-0.9582308548613095,0.9582308548613095
Fear__Neutral,all,UpperLidRaiserR,FEA,0.2799247355985454,0.0837804665621628,0.2741786250689359,0.12765032942636553,-0.1961442690363826,-0.9115813144930912,0.9115813144930912
Fear__Neutral,all,UpperLipRaiserL,FEA,0.12005821189822165,0.024446595171917756,0.1629029089786266,0.04947813127779794,-0.09561161672630389,-0.5213495938453749,0.5213495938453749
Fear__Neutral,all,UpperLipRaiserR,FEA,0.13358314127658028,0.023648121665969052,0.18587250776839376,0.048126083594056325,-0.10993501961061122,-0.5729861066558067,0.5729861066558067
Fear__Neutral,all,AU1,AU-related group,0.19784625758998978,0.030018107574496737,0.18931544373169668,0.054690008659022134,-0.16782815001549303,-1.0826253824837588,1.0826253824837588
Fear__Neutral,all,AU2,AU-related group,0.19584738163441298,0.02001941715256406,0.18871033534301027,0.04772024550072439,-0.17582796448184893,-1.1125203169267954,1.1125203169267954
Fear__Neutral,all,AU4,AU-related group,0.06518678432319498,0.0346888407859404,0.09423009244708098,0.04394099350029161,-0.03049794353725458,-0.21361123373985189,0.21361123373985189
Fear__Neutral,all,AU5,AU-related group,0.25077547232019315,0.06695841579961541,0.24166355826284577,0.10703052812007348,-0.18381705652057773,-0.9809233097122568,0.9809233097122568
Fear__Neutral,all,AU6,AU-related group,0.08861679636596492,0.06855404649257926,0.11140688467749131,0.08966599720623078,-0.02006274987338566,-0.09557455086635865,0.09557455086635865
Fear__Neutral,all,AU7,AU-related group,0.11256801731061351,0.07874786503597041,0.1422968127064943,0.10285780198397232,-0.033820152274643106,-0.1925299970460983,0.1925299970460983
Fear__Neutral,all,AU8,AU-related group,0.03406544003709882,0.01788257328658749,0.02570874610323866,0.015353243916844731,-0.01618286675051133,-0.3833215472093874,0.3833215472093874
